date,account,medal_id,value
2025-12-21,Cerius,kanto,149.0
2025-12-21,Cerius,life_of_a_party,292.0
2025-12-21,Cerius,master_league_veteran,13.0
2025-12-21,Cerius,mega_evolution_guru,29.0
2025-12-21,Cerius,normal,2836.0
2025-12-21,Cerius,paldea,43.0
2025-12-21,Cerius,picnicker,345.0
2025-12-21,Cerius,pikachu_fan,71.0
2025-12-21,Cerius,pilot,426541.0
2025-12-21,Cerius,poison,1639.0
2025-12-21,Cerius,pokemon_caught,14320.0
2025-12-21,Cerius,pokemon_ranger,423.0
2025-12-21,Cerius,pokestops_visited,8668.0
2025-12-21,Cerius,psychic,1543.0
2025-12-21,Cerius,purifier,80.0
2025-12-21,Cerius,raid_expert,272.0
2025-12-21,Cerius,rising_star,140.0
2025-12-21,Cerius,rising_star_duo,354.0
2025-12-21,Cerius,rock,736.0
2025-12-21,Cerius,scientist,429.0
2025-12-21,Cerius,showcase_star,0.0
2025-12-21,Cerius,sightseer,880.0
2025-12-21,Cerius,sinnoh,88.0
2025-12-21,Cerius,steel,724.0
2025-12-21,Cerius,successor,89.0
2025-12-21,Cerius,tiny_pokemon_collector,70.0
2025-12-21,Cerius,triathlete,61.0
2025-12-21,Cerius,ultra_hero,3.0
2025-12-21,Cerius,ultra_league_veteran,18.0
2025-12-21,Cerius,unova,146.0
2025-12-21,Cerius,unown,5.0
2025-12-21,Cerius,water,1997.0
2025-12-21,Cerius,wayfarer,6.0
2025-12-21,Cerius,youngster,16.0
2025-12-21,Thomzay,ace_trainer,5.0
2025-12-21,Thomzay,alola,35.0
2025-12-21,Thomzay,backpacker,2344.0
2025-12-21,Thomzay,battle_girl,194.0
2025-12-21,Thomzay,battle_legend,108.0
2025-12-21,Thomzay,berry_master,92.0
2025-12-21,Thomzay,best_buddy,0.0
2025-12-21,Thomzay,breeder,71.0
2025-12-21,Thomzay,bug,235.0
2025-12-21,Thomzay,cameraman,15.0
2025-12-21,Thomzay,champion,42.0
2025-12-21,Thomzay,collector,3311.0
2025-12-21,Thomzay,dark,245.0
2025-12-21,Thomzay,distance_walked,207.0
2025-12-21,Thomzay,dragon,122.0
2025-12-21,Thomzay,electric,229.0
2025-12-21,Thomzay,expert_navigator,6.0
2025-12-21,Thomzay,fairy,210.0
2025-12-21,Thomzay,fighting,314.0
2025-12-21,Thomzay,fire,227.0
2025-12-21,Thomzay,fisher,6.0
2025-12-21,Thomzay,flying,347.0
2025-12-21,Thomzay,galar,38.0
2025-12-21,Thomzay,gentleman,50.0
2025-12-21,Thomzay,ghost,169.0
2025-12-21,Thomzay,grass,334.0
2025-12-21,Thomzay,great_league_veteran,5.0
2025-12-21,Thomzay,ground,190.0
2025-12-21,Thomzay,gym_leader,842.0
2025-12-21,Thomzay,hero,23.0
2025-12-21,Thomzay,hisui,2.0
2025-12-21,Thomzay,hoenn,84.0
2025-12-21,Thomzay,ice,270.0
2025-12-21,Thomzay,idol,2.0
2025-12-21,Thomzay,jogger,207.0
2025-12-21,Thomzay,johto,63.0
2025-12-21,Thomzay,jumbo_pokemon_collector,23.0
2025-12-21,Thomzay,kalos,42.0
2025-12-21,Thomzay,kanto,111.0
2025-12-21,Thomzay,life_of_a_party,75.0
2025-12-21,Thomzay,master_league_veteran,1.0
2025-12-21,Thomzay,mega_evolution_guru,13.0
2025-12-21,Thomzay,normal,554.0
2025-12-21,Thomzay,paldea,29.0
2025-12-21,Thomzay,picnicker,48.0
2025-12-21,Thomzay,pikachu_fan,1.0
2025-12-21,Thomzay,pilot,26171.0
2025-12-21,Thomzay,poison,276.0
2025-12-21,Thomzay,pokemon_caught,3311.0
2025-12-21,Thomzay,pokemon_ranger,112.0
2025-12-21,Thomzay,pokestops_visited,2344.0
2025-12-21,Thomzay,psychic,367.0
2025-12-21,Thomzay,purifier,1.0
2025-12-21,Thomzay,raid_expert,150.0
2025-12-21,Thomzay,rising_star,69.0
2025-12-21,Thomzay,rising_star_duo,146.0
2025-12-21,Thomzay,rock,209.0
2025-12-21,Thomzay,scientist,120.0
2025-12-21,Thomzay,sightseer,310.0
2025-12-21,Thomzay,sinnoh,52.0
2025-12-21,Thomzay,steel,250.0
2025-12-21,Thomzay,successor,49.0
2025-12-21,Thomzay,tiny_pokemon_collector,14.0
2025-12-21,Thomzay,triathlete,7.0
2025-12-21,Thomzay,ultra_league_veteran,1.0
2025-12-21,Thomzay,unova,88.0
2025-12-21,Thomzay,water,382.0
2025-12-21,Thomzay,youngster,7.0
2026-02-17,Thombay,ace_trainer,628.0
2026-02-17,Thombay,alola,67.0
2026-02-17,Thombay,backpacker,49997.0
2026-02-17,Thombay,battle_girl,1959.0
2026-02-17,Thombay,battle_legend,399.0
2026-02-17,Thombay,berry_master,15261.0
2026-02-17,Thombay,best_buddy,9.0
2026-02-17,Thombay,breeder,1870.0
2026-02-17,Thombay,bug,5828.0
2026-02-17,Thombay,cameraman,138.0
2026-02-17,Thombay,champion,232.0
2026-02-17,Thombay,collector,59340.0
2026-02-17,Thombay,community_member,4.0
2026-02-17,Thombay,dark,3841.0
2026-02-17,Thombay,dragon,1027.0
2026-02-17,Thombay,electric,4398.0
2026-02-17,Thombay,expert_navigator,56.0
2026-02-17,Thombay,fairy,3137.0
2026-02-17,Thombay,fighting,3277.0
2026-02-17,Thombay,fire,3372.0
2026-02-17,Thombay,fisher,96.0
2026-02-17,Thombay,flying,7415.0
2026-02-17,Thombay,galar,63.0
2026-02-17,Thombay,gentleman,640.0
2026-02-17,Thombay,ghost,2845.0
2026-02-17,Thombay,grass,5059.0
2026-02-17,Thombay,great_league_veteran,248.0
2026-02-17,Thombay,ground,3630.0
2026-02-17,Thombay,gym_leader,15296.0
2026-02-17,Thombay,hero,1187.0
2026-02-17,Thombay,hisui,6.0
2026-02-17,Thombay,hoenn,135.0
2026-02-17,Thombay,ice,2545.0
2026-02-17,Thombay,idol,91.0
2026-02-17,Thombay,jogger,7512.9
2026-02-17,Thombay,johto,100.0
2026-02-17,Thombay,jumbo_pokemon_collector,238.0
2026-02-17,Thombay,kalos,70.0
2026-02-17,Thombay,kanto,151.0
2026-02-17,Thombay,life_of_a_party,353.0
2026-02-17,Thombay,master_league_veteran,1001.0
2026-02-17,Thombay,mega_evolution_guru,35.0
2026-02-17,Thombay,normal,14869.0
2026-02-17,Thombay,paldea,62.0
2026-02-17,Thombay,picnicker,945.0
2026-02-17,Thombay,pikachu_fan,450.0
2026-02-17,Thombay,pilot,732731.0
2026-02-17,Thombay,poison,6960.0
2026-02-17,Thombay,pokemon_ranger,1436.0
2026-02-17,Thombay,psychic,6271.0
2026-02-17,Thombay,purifier,515.0
2026-02-17,Thombay,raid_expert,432.0
2026-02-17,Thombay,rising_star,172.0
2026-02-17,Thombay,rising_star_duo,506.0
2026-02-17,Thombay,rock,3162.0
2026-02-17,Thombay,scientist,1793.0
2026-02-17,Thombay,showcase_star,10.0
2026-02-17,Thombay,sightseer,2183.0
2026-02-17,Thombay,sinnoh,104.0
2026-02-17,Thombay,steel,2238.0
2026-02-17,Thombay,successor,974.0
2026-02-17,Thombay,tiny_pokemon_collector,200.0
2026-02-17,Thombay,triathlete,120.0
2026-02-17,Thombay,ultra_hero,12.0
2026-02-17,Thombay,ultra_league_veteran,670.0
2026-02-17,Thombay,unova,156.0
2026-02-17,Thombay,unown,10.0
2026-02-17,Thombay,water,8336.0
2026-02-17,Thombay,wayfarer,6.0
2026-02-17,Thombay,youngster,130.0
2026-02-17,Cerius,ace_trainer,17.0
2026-02-17,Cerius,alola,60.0
2026-02-17,Cerius,backpacker,13512.0
2026-02-17,Cerius,battle_girl,161.0
2026-02-17,Cerius,battle_legend,263.0
2026-02-17,Cerius,berry_master,100.0
2026-02-17,Cerius,best_buddy,4.0
2026-02-17,Cerius,breeder,521.0
2026-02-17,Cerius,bug,1956.0
2026-02-17,Cerius,cameraman,74.0
2026-02-17,Cerius,champion,125.0
2026-02-17,Cerius,collector,19075.0
2026-02-17,Cerius,community_member,0.0
2026-02-17,Cerius,dark,1194.0
2026-02-17,Cerius,dragon,467.0
2026-02-17,Cerius,electric,1520.0
2026-02-17,Cerius,expert_navigator,47.0
2026-02-17,Cerius,fairy,1018.0
2026-02-17,Cerius,fighting,1192.0
2026-02-17,Cerius,fire,1344.0
2026-02-17,Cerius,fisher,30.0
2026-02-17,Cerius,flying,2214.0
2026-02-17,Cerius,galar,56.0
2026-02-17,Cerius,gentleman,429.0
2026-02-17,Cerius,ghost,806.0
2026-02-17,Cerius,grass,1767.0
2026-02-17,Cerius,great_league_veteran,13.0
2026-02-17,Cerius,ground,1175.0
2026-02-17,Cerius,gym_leader,9811.0
2026-02-17,Cerius,hero,270.0
2026-02-17,Cerius,hisui,6.0
2026-02-17,Cerius,hoenn,129.0
2026-02-17,Cerius,ice,1114.0
2026-02-17,Cerius,idol,17.0
2026-02-17,Cerius,jogger,2445.0
2026-02-17,Cerius,johto,98.0
2026-02-17,Cerius,jumbo_pokemon_collector,102.0
2026-02-17,Cerius,kalos,62.0
2026-02-17,Cerius,kanto,149.0
2026-02-17,Cerius,life_of_a_party,305.0
2026-02-17,Cerius,master_league_veteran,13.0
2026-02-17,Cerius,mega_evolution_guru,30.0
2026-02-17,Cerius,normal,3911.0
2026-02-17,Cerius,paldea,53.0
2026-02-17,Cerius,picnicker,345.0
2026-02-17,Cerius,pikachu_fan,92.0
2026-02-17,Cerius,pilot,428875.0
2026-02-17,Cerius,poison,2023.0
2026-02-17,Cerius,pokemon_ranger,475.0
2026-02-17,Cerius,psychic,2028.0
2026-02-17,Cerius,purifier,80.0
2026-02-17,Cerius,raid_expert,289.0
2026-02-17,Cerius,rising_star,145.0
2026-02-17,Cerius,rising_star_duo,371.0
2026-02-17,Cerius,rock,977.0
2026-02-17,Cerius,scientist,446.0
2026-02-17,Cerius,showcase_star,0.0
2026-02-17,Cerius,sightseer,1221.0
2026-02-17,Cerius,sinnoh,90.0
2026-02-17,Cerius,steel,840.0
2026-02-17,Cerius,successor,102.0
2026-02-17,Cerius,tiny_pokemon_collector,88.0
2026-02-17,Cerius,triathlete,75.0
2026-02-17,Cerius,ultra_hero,3.0
2026-02-17,Cerius,ultra_league_veteran,18.0
2026-02-17,Cerius,unova,147.0
2026-02-17,Cerius,unown,5.0
2026-02-17,Cerius,water,2597.0
2026-02-17,Cerius,wayfarer,6.0
2026-02-17,Cerius,youngster,20.0
2026-02-17,Thomzay,ace_trainer,5.0
2026-02-17,Thomzay,alola,38.0
2026-02-17,Thomzay,backpacker,5552.0
2026-02-17,Thomzay,battle_girl,258.0
2026-02-17,Thomzay,battle_legend,118.0
2026-02-17,Thomzay,berry_master,100.0
2026-02-17,Thomzay,best_buddy,1.0
2026-02-17,Thomzay,breeder,140.0
2026-02-17,Thomzay,bug,484.0
2026-02-17,Thomzay,cameraman,18.0
2026-02-17,Thomzay,champion,46.0
2026-02-17,Thomzay,collector,6124.0
2026-02-17,Thomzay,community_member,0.0
2026-02-17,Thomzay,dark,395.0
2026-02-17,Thomzay,dragon,138.0
2026-02-17,Thomzay,electric,459.0
2026-02-17,Thomzay,expert_navigator,7.0
2026-02-17,Thomzay,fairy,336.0
2026-02-17,Thomzay,fighting,509.0
2026-02-17,Thomzay,fire,410.0
2026-02-17,Thomzay,fisher,14.0
2026-02-17,Thomzay,flying,661.0
2026-02-17,Thomzay,galar,44.0
2026-02-17,Thomzay,gentleman,51.0
2026-02-17,Thomzay,ghost,272.0
2026-02-17,Thomzay,grass,567.0
2026-02-17,Thomzay,great_league_veteran,5.0
2026-02-17,Thomzay,ground,420.0
2026-02-17,Thomzay,gym_leader,1398.0
2026-02-17,Thomzay,hero,25.0
2026-02-17,Thomzay,hisui,2.0
2026-02-17,Thomzay,hoenn,99.0
2026-02-17,Thomzay,ice,575.0
2026-02-17,Thomzay,idol,3.0
2026-02-17,Thomzay,jogger,324.0
2026-02-17,Thomzay,johto,73.0
2026-02-17,Thomzay,jumbo_pokemon_collector,37.0
2026-02-17,Thomzay,kalos,45.0
2026-02-17,Thomzay,kanto,131.0
2026-02-17,Thomzay,life_of_a_party,87.0
2026-02-17,Thomzay,master_league_veteran,1.0
2026-02-17,Thomzay,mega_evolution_guru,15.0
2026-02-17,Thomzay,normal,1194.0
2026-02-17,Thomzay,paldea,43.0
2026-02-17,Thomzay,picnicker,48.0
2026-02-17,Thomzay,pikachu_fan,15.0
2026-02-17,Thomzay,pilot,26263.0
2026-02-17,Thomzay,poison,502.0
2026-02-17,Thomzay,pokemon_ranger,152.0
2026-02-17,Thomzay,psychic,663.0
2026-02-17,Thomzay,purifier,1.0
2026-02-17,Thomzay,raid_expert,164.0
2026-02-17,Thomzay,rising_star,74.0
2026-02-17,Thomzay,rising_star_duo,160.0
2026-02-17,Thomzay,rock,364.0
2026-02-17,Thomzay,scientist,175.0
2026-02-17,Thomzay,showcase_star,1.0
2026-02-17,Thomzay,sightseer,609.0
2026-02-17,Thomzay,sinnoh,61.0
2026-02-17,Thomzay,steel,318.0
2026-02-17,Thomzay,successor,61.0
2026-02-17,Thomzay,tiny_pokemon_collector,27.0
2026-02-17,Thomzay,triathlete,17.0
2026-02-17,Thomzay,ultra_hero,0.0
2026-02-17,Thomzay,ultra_league_veteran,1.0
2026-02-17,Thomzay,unova,103.0
2026-02-17,Thomzay,unown,0.0
2026-02-17,Thomzay,water,770.0
2026-02-17,Thomzay,wayfarer,0.0
2026-02-17,Thomzay,youngster,11.0
2026-03-06,Thombay,ace_trainer,628.0
2026-03-06,Thombay,alola,67.0
2026-03-06,Thombay,backpacker,54091.0
2026-03-06,Thombay,battle_girl,1981.0
2026-03-06,Thombay,battle_legend,481.0
2026-03-06,Thombay,berry_master,15261.0
2026-03-06,Thombay,best_buddy,9.0
2026-03-06,Thombay,breeder,2096.0
2026-03-06,Thombay,bug,6206.0
2026-03-06,Thombay,cameraman,141.0
2026-03-06,Thombay,champion,304.0
2026-03-06,Thombay,collector,64331.0
2026-03-06,Thombay,community_member,7.0
2026-03-06,Thombay,dark,4097.0
2026-03-06,Thombay,dragon,1282.0
2026-03-06,Thombay,electric,4846.0
2026-03-06,Thombay,expert_navigator,68.0
2026-03-06,Thombay,fairy,3456.0
2026-03-06,Thombay,fighting,3451.0
2026-03-06,Thombay,fire,3941.0
2026-03-06,Thombay,fisher,108.0
2026-03-06,Thombay,flying,7993.0
2026-03-06,Thombay,galar,63.0
2026-03-06,Thombay,gentleman,904.0
2026-03-06,Thombay,ghost,3049.0
2026-03-06,Thombay,grass,5551.0
2026-03-06,Thombay,great_league_veteran,1000.0
2026-03-06,Thombay,ground,3820.0
2026-03-06,Thombay,gym_leader,17103.0
2026-03-06,Thombay,hero,1200.0
2026-03-06,Thombay,hisui,6.0
2026-03-06,Thombay,hoenn,135.0
2026-03-06,Thombay,ice,2690.0
2026-03-06,Thombay,idol,95.0
2026-03-06,Thombay,jogger,7699.4
2026-03-06,Thombay,johto,100.0
2026-03-06,Thombay,jumbo_pokemon_collector,281.0
2026-03-06,Thombay,kalos,71.0
2026-03-06,Thombay,kanto,151.0
2026-03-06,Thombay,life_of_a_party,396.0
2026-03-06,Thombay,master_league_veteran,1001.0
2026-03-06,Thombay,mega_evolution_guru,47.0
2026-03-06,Thombay,normal,15841.0
2026-03-06,Thombay,paldea,63.0
2026-03-06,Thombay,picnicker,2598.0
2026-03-06,Thombay,pikachu_fan,634.0
2026-03-06,Thombay,pilot,883277.0
2026-03-06,Thombay,poison,7360.0
2026-03-06,Thombay,pokemon_ranger,1591.0
2026-03-06,Thombay,psychic,6887.0
2026-03-06,Thombay,purifier,515.0
2026-03-06,Thombay,raid_expert,586.0
2026-03-06,Thombay,rising_star,181.0
2026-03-06,Thombay,rising_star_duo,659.0
2026-03-06,Thombay,rock,3415.0
2026-03-06,Thombay,scientist,1834.0
2026-03-06,Thombay,showcase_star,10.0
2026-03-06,Thombay,sightseer,2228.0
2026-03-06,Thombay,sinnoh,104.0
2026-03-06,Thombay,steel,2527.0
2026-03-06,Thombay,successor,1132.0
2026-03-06,Thombay,tiny_pokemon_collector,219.0
2026-03-06,Thombay,triathlete,123.0
2026-03-06,Thombay,ultra_hero,12.0
2026-03-06,Thombay,ultra_league_veteran,1035.0
2026-03-06,Thombay,unova,156.0
2026-03-06,Thombay,unown,15.0
2026-03-06,Thombay,water,8932.0
2026-03-06,Thombay,wayfarer,6.0
2026-03-06,Thombay,youngster,144.0
2026-03-06,Cerius,ace_trainer,17.0
2026-03-06,Cerius,alola,61.0
2026-03-06,Cerius,backpacker,16795.0
2026-03-06,Cerius,battle_girl,161.0
2026-03-06,Cerius,battle_legend,290.0
2026-03-06,Cerius,berry_master,100.0
2026-03-06,Cerius,best_buddy,4.0
2026-03-06,Cerius,breeder,572.0
2026-03-06,Cerius,bug,2234.0
2026-03-06,Cerius,cameraman,74.0
2026-03-06,Cerius,champion,140.0
2026-03-06,Cerius,collector,22621.0
2026-03-06,Cerius,community_member,2.0
2026-03-06,Cerius,dark,1361.0
2026-03-06,Cerius,dragon,600.0
2026-03-06,Cerius,electric,1824.0
2026-03-06,Cerius,expert_navigator,59.0
2026-03-06,Cerius,fairy,1187.0
2026-03-06,Cerius,fighting,1308.0
2026-03-06,Cerius,fire,1739.0
2026-03-06,Cerius,fisher,41.0
2026-03-06,Cerius,flying,2621.0
2026-03-06,Cerius,galar,56.0
2026-03-06,Cerius,gentleman,665.0
2026-03-06,Cerius,ghost,958.0
2026-03-06,Cerius,grass,2096.0
2026-03-06,Cerius,great_league_veteran,13.0
2026-03-06,Cerius,ground,1299.0
2026-03-06,Cerius,gym_leader,10223.0
2026-03-06,Cerius,hero,271.0
2026-03-06,Cerius,hisui,6.0
2026-03-06,Cerius,hoenn,130.0
2026-03-06,Cerius,ice,1226.0
2026-03-06,Cerius,idol,17.0
2026-03-06,Cerius,jogger,2530.4
2026-03-06,Cerius,johto,98.0
2026-03-06,Cerius,jumbo_pokemon_collector,136.0
2026-03-06,Cerius,kalos,67.0
2026-03-06,Cerius,kanto,151.0
2026-03-06,Cerius,life_of_a_party,340.0
2026-03-06,Cerius,master_league_veteran,13.0
2026-03-06,Cerius,mega_evolution_guru,35.0
2026-03-06,Cerius,normal,4644.0
2026-03-06,Cerius,paldea,53.0
2026-03-06,Cerius,picnicker,345.0
2026-03-06,Cerius,pikachu_fan,192.0
2026-03-06,Cerius,pilot,575009.0
2026-03-06,Cerius,poison,2322.0
2026-03-06,Cerius,pokemon_ranger,504.0
2026-03-06,Cerius,psychic,2477.0
2026-03-06,Cerius,purifier,80.0
2026-03-06,Cerius,raid_expert,331.0
2026-03-06,Cerius,rising_star,152.0
2026-03-06,Cerius,rising_star_duo,412.0
2026-03-06,Cerius,rock,1136.0
2026-03-06,Cerius,scientist,463.0
2026-03-06,Cerius,showcase_star,1.0
2026-03-06,Cerius,sightseer,1270.0
2026-03-06,Cerius,sinnoh,91.0
2026-03-06,Cerius,steel,949.0
2026-03-06,Cerius,successor,124.0
2026-03-06,Cerius,tiny_pokemon_collector,101.0
2026-03-06,Cerius,triathlete,78.0
2026-03-06,Cerius,ultra_hero,3.0
2026-03-06,Cerius,ultra_league_veteran,20.0
2026-03-06,Cerius,unova,148.0
2026-03-06,Cerius,unown,11.0
2026-03-06,Cerius,water,3042.0
2026-03-06,Cerius,wayfarer,6.0
2026-03-06,Cerius,youngster,28.0
2026-03-06,Thomzay,ace_trainer,5.0
2026-03-06,Thomzay,alola,40.0
2026-03-06,Thomzay,backpacker,7836.0
2026-03-06,Thomzay,battle_girl,284.0
2026-03-06,Thomzay,battle_legend,145.0
2026-03-06,Thomzay,berry_master,100.0
2026-03-06,Thomzay,best_buddy,1.0
2026-03-06,Thomzay,breeder,188.0
2026-03-06,Thomzay,bug,676.0
2026-03-06,Thomzay,cameraman,18.0
2026-03-06,Thomzay,champion,58.0
2026-03-06,Thomzay,collector,8418.0
2026-03-06,Thomzay,community_member,2.0
2026-03-06,Thomzay,dark,503.0
2026-03-06,Thomzay,dragon,210.0
2026-03-06,Thomzay,electric,681.0
2026-03-06,Thomzay,expert_navigator,16.0
2026-03-06,Thomzay,fairy,474.0
2026-03-06,Thomzay,fighting,608.0
2026-03-06,Thomzay,fire,650.0
2026-03-06,Thomzay,fisher,20.0
2026-03-06,Thomzay,flying,973.0
2026-03-06,Thomzay,galar,44.0
2026-03-06,Thomzay,gentleman,82.0
2026-03-06,Thomzay,ghost,363.0
2026-03-06,Thomzay,grass,822.0
2026-03-06,Thomzay,great_league_veteran,5.0
2026-03-06,Thomzay,ground,527.0
2026-03-06,Thomzay,gym_leader,1463.0
2026-03-06,Thomzay,hero,26.0
2026-03-06,Thomzay,hisui,2.0
2026-03-06,Thomzay,hoenn,104.0
2026-03-06,Thomzay,ice,636.0
2026-03-06,Thomzay,idol,3.0
2026-03-06,Thomzay,jogger,416.4
2026-03-06,Thomzay,johto,79.0
2026-03-06,Thomzay,jumbo_pokemon_collector,48.0
2026-03-06,Thomzay,kalos,55.0
2026-03-06,Thomzay,kanto,137.0
2026-03-06,Thomzay,life_of_a_party,103.0
2026-03-06,Thomzay,master_league_veteran,1.0
2026-03-06,Thomzay,mega_evolution_guru,17.0
2026-03-06,Thomzay,normal,1722.0
2026-03-06,Thomzay,paldea,44.0
2026-03-06,Thomzay,picnicker,76.0
2026-03-06,Thomzay,pikachu_fan,84.0
2026-03-06,Thomzay,pilot,30679.0
2026-03-06,Thomzay,poison,741.0
2026-03-06,Thomzay,pokemon_ranger,178.0
2026-03-06,Thomzay,psychic,849.0
2026-03-06,Thomzay,purifier,1.0
2026-03-06,Thomzay,raid_expert,203.0
2026-03-06,Thomzay,rising_star,88.0
2026-03-06,Thomzay,rising_star_duo,197.0
2026-03-06,Thomzay,rock,491.0
2026-03-06,Thomzay,scientist,216.0
2026-03-06,Thomzay,showcase_star,2.0
2026-03-06,Thomzay,sightseer,764.0
2026-03-06,Thomzay,sinnoh,70.0
2026-03-06,Thomzay,steel,385.0
2026-03-06,Thomzay,successor,78.0
2026-03-06,Thomzay,tiny_pokemon_collector,35.0
2026-03-06,Thomzay,triathlete,19.0
2026-03-06,Thomzay,ultra_hero,0.0
2026-03-06,Thomzay,ultra_league_veteran,1.0
2026-03-06,Thomzay,unova,111.0
2026-03-06,Thomzay,unown,4.0
2026-03-06,Thomzay,water,1023.0
2026-03-06,Thomzay,wayfarer,0.0
2026-03-06,Thomzay,youngster,20.0
2026-03-09,Thombay,ace_trainer,827.0
2026-03-09,Thombay,alola,67.0
2026-03-09,Thombay,backpacker,54614.0
2026-03-09,Thombay,battle_girl,1993.0
2026-03-09,Thombay,battle_legend,484.0
2026-03-09,Thombay,berry_master,15261.0
2026-03-09,Thombay,best_buddy,9.0
2026-03-09,Thombay,breeder,2110.0
2026-03-09,Thombay,bug,6298.0
2026-03-09,Thombay,cameraman,141.0
2026-03-09,Thombay,champion,305.0
2026-03-09,Thombay,collector,65312.0
2026-03-09,Thombay,community_member,7.0
2026-03-09,Thombay,dark,4180.0
2026-03-09,Thombay,dragon,1294.0
2026-03-09,Thombay,electric,4945.0
2026-03-09,Thombay,expert_navigator,68.0
2026-03-09,Thombay,fairy,3528.0
2026-03-09,Thombay,fighting,3487.0
2026-03-09,Thombay,fire,3985.0
2026-03-09,Thombay,fisher,108.0
2026-03-09,Thombay,flying,8114.0
2026-03-09,Thombay,galar,63.0
2026-03-09,Thombay,gentleman,1205.0
2026-03-09,Thombay,ghost,3085.0
2026-03-09,Thombay,grass,5612.0
2026-03-09,Thombay,great_league_veteran,1000.0
2026-03-09,Thombay,ground,3874.0
2026-03-09,Thombay,gym_leader,17170.0
2026-03-09,Thombay,hero,1210.0
2026-03-09,Thombay,hisui,6.0
2026-03-09,Thombay,hoenn,135.0
2026-03-09,Thombay,ice,2725.0
2026-03-09,Thombay,idol,97.0
2026-03-09,Thombay,jogger,7735.4
2026-03-09,Thombay,johto,100.0
2026-03-09,Thombay,jumbo_pokemon_collector,283.0
2026-03-09,Thombay,kalos,72.0
2026-03-09,Thombay,kanto,151.0
2026-03-09,Thombay,life_of_a_party,396.0
2026-03-09,Thombay,master_league_veteran,1001.0
2026-03-09,Thombay,mega_evolution_guru,47.0
2026-03-09,Thombay,normal,16086.0
2026-03-09,Thombay,paldea,63.0
2026-03-09,Thombay,picnicker,2598.0
2026-03-09,Thombay,pikachu_fan,651.0
2026-03-09,Thombay,pilot,3647621.0
2026-03-09,Thombay,poison,7455.0
2026-03-09,Thombay,pokemon_ranger,1615.0
2026-03-09,Thombay,psychic,7011.0
2026-03-09,Thombay,purifier,515.0
2026-03-09,Thombay,raid_expert,590.0
2026-03-09,Thombay,rising_star,183.0
2026-03-09,Thombay,rising_star_duo,662.0
2026-03-09,Thombay,rock,3492.0
2026-03-09,Thombay,scientist,1835.0
2026-03-09,Thombay,showcase_star,10.0
2026-03-09,Thombay,sightseer,2235.0
2026-03-09,Thombay,sinnoh,104.0
2026-03-09,Thombay,steel,2563.0
2026-03-09,Thombay,successor,1171.0
2026-03-09,Thombay,tiny_pokemon_collector,221.0
2026-03-09,Thombay,triathlete,125.0
2026-03-09,Thombay,ultra_hero,12.0
2026-03-09,Thombay,ultra_league_veteran,1035.0
2026-03-09,Thombay,unova,156.0
2026-03-09,Thombay,unown,15.0
2026-03-09,Thombay,water,9018.0
2026-03-09,Thombay,wayfarer,6.0
2026-03-09,Thombay,youngster,147.0
2026-03-09,Cerius,ace_trainer,17.0
2026-03-09,Cerius,alola,62.0
2026-03-09,Cerius,backpacker,17098.0
2026-03-09,Cerius,battle_girl,161.0
2026-03-09,Cerius,battle_legend,293.0
2026-03-09,Cerius,berry_master,100.0
2026-03-09,Cerius,best_buddy,4.0
2026-03-09,Cerius,breeder,576.0
2026-03-09,Cerius,bug,2289.0
2026-03-09,Cerius,cameraman,74.0
2026-03-09,Cerius,champion,140.0
2026-03-09,Cerius,collector,23165.0
2026-03-09,Cerius,community_member,2.0
2026-03-09,Cerius,dark,1394.0
2026-03-09,Cerius,dragon,601.0
2026-03-09,Cerius,electric,1875.0
2026-03-09,Cerius,expert_navigator,59.0
2026-03-09,Cerius,fairy,1212.0
2026-03-09,Cerius,fighting,1329.0
2026-03-09,Cerius,fire,1766.0
2026-03-09,Cerius,fisher,42.0
2026-03-09,Cerius,flying,2705.0
2026-03-09,Cerius,galar,56.0
2026-03-09,Cerius,gentleman,665.0
2026-03-09,Cerius,ghost,975.0
2026-03-09,Cerius,grass,2132.0
2026-03-09,Cerius,great_league_veteran,13.0
2026-03-09,Cerius,ground,1340.0
2026-03-09,Cerius,gym_leader,10290.0
2026-03-09,Cerius,hero,271.0
2026-03-09,Cerius,hisui,6.0
2026-03-09,Cerius,hoenn,130.0
2026-03-09,Cerius,ice,1245.0
2026-03-09,Cerius,idol,17.0
2026-03-09,Cerius,jogger,2537.3
2026-03-09,Cerius,johto,98.0
2026-03-09,Cerius,jumbo_pokemon_collector,141.0
2026-03-09,Cerius,kalos,67.0
2026-03-09,Cerius,kanto,151.0
2026-03-09,Cerius,life_of_a_party,340.0
2026-03-09,Cerius,master_league_veteran,13.0
2026-03-09,Cerius,mega_evolution_guru,35.0
2026-03-09,Cerius,normal,4795.0
2026-03-09,Cerius,paldea,53.0
2026-03-09,Cerius,picnicker,345.0
2026-03-09,Cerius,pikachu_fan,193.0
2026-03-09,Cerius,pilot,575009.0
2026-03-09,Cerius,poison,2384.0
2026-03-09,Cerius,pokemon_ranger,506.0
2026-03-09,Cerius,psychic,2523.0
2026-03-09,Cerius,purifier,80.0
2026-03-09,Cerius,raid_expert,334.0
2026-03-09,Cerius,rising_star,153.0
2026-03-09,Cerius,rising_star_duo,415.0
2026-03-09,Cerius,rock,1170.0
2026-03-09,Cerius,scientist,463.0
